gene_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
LOC126980367,0.72,0.06,0.27,9.63,10.83,12.9,12.76,13.63,17.96,9.97,13.66,5.27,5.44,4.83,2.46,2.96,3.64,1.37,1.91,1.78
LOC126980368,0.21,0.09,1.13,0.19,0.09,1.02,0.58,0.37,3.12,1.49,2.09,11.73,6.24,0.57,0.3,0.41,0.78,0.42,1.09,3.67
LOC126980369,0.02,0.08,0.09,0.9,0.65,0.62,0.83,1.28,1.72,0.88,1.47,0.77,0.3,1.08,0.07,0.09,0.2,0.07,0.1,0.12
LOC126980370,2.99,4.02,5.53,8.06,10.29,10.76,12.87,11.76,11.74,7.08,10.73,17.6,34.83,26.83,1.61,2.4,2.5,1.58,2.2,3.25
LOC126980371,11.21,20.28,17.06,10.53,8.12,10.48,9.79,18.04,11.12,6.48,8.22,8.87,8.03,10.32,4.58,2.41,5.87,6.02,4.23,7.05
LOC126980372,27.52,28.55,26.27,11.9,10.63,6.65,7.57,9.63,8.99,7.21,9.2,5,3.76,3.9,4.08,6.78,6.18,3.88,5.71,3.82
LOC126980373,0.86,2.1,1.47,0.59,0.54,0.45,0.35,1.13,0.83,0.35,0.75,0.18,0.02,0.28,0.11,0.34,0.36,0.07,0.42,0.41
LOC126980374,0,0,0.12,0.16,0,0,0,0.08,0.12,0,0.13,0,0,0,0,0,0.06,0,0.08,0
LOC126980375,7.11,14.38,6.24,41.42,38.96,33.47,25.84,42.83,46.48,17.7,36.48,15.67,54.72,12.48,80.45,52.47,32.1,20.92,37.08,32.13
LOC126980376,7.79,12.7,11.37,4.42,3.49,2.14,2.55,3.95,5.54,2.37,4.38,0.69,0.71,0.68,0.76,2.04,1,0.51,1.67,0.84
LOC126980377,0.11,0.36,0.16,0,0.16,0,0,0,0,0,0,0,0.29,0,0.09,0,0.17,0,0.11,0
LOC126980378,34.62,47.01,37.78,18.99,17.22,11.72,12.4,19.78,25.41,11.53,22.95,8.56,6.54,7.77,3.46,6.73,4.94,2.5,9.04,6.74
LOC126980379,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980380,33.76,47.96,38.83,113.79,89.84,71.91,77.2,87.92,219.6,135.2,207.98,67.56,78.82,65.14,26.37,29.19,26.48,26.74,44.91,55.05
LOC126980381,5.31,4.19,3.98,31.23,33.81,0.7,0.95,1.62,3.35,1.8,4.04,0.07,0.07,0.61,0.47,2.92,0.37,0.11,0.8,0.36
LOC126980382,0.57,0.39,0.56,4.02,4.81,4.27,3.88,5.61,4.36,5.33,6,3.67,2.04,1.79,7.87,4.73,5.41,5.51,5.8,7.78
LOC126980383,0.16,0.17,0.22,12.67,11.39,22.33,20.6,26.13,34.07,24.1,41.82,5.54,11.28,10.86,5.71,6.24,5.74,3.97,10.34,8.13
LOC126980384,1.4,2.23,3.62,3.17,2.06,1.67,1.49,3.62,4.68,2.27,2.06,0.72,0.43,0.8,0.77,0.7,0.97,0.66,0.83,0.53
LOC126980385,24.62,25.51,26.48,32.25,29.97,18.5,16.91,22.88,20.98,24.06,24.08,9.85,12.41,6.37,17.09,27.09,19.09,19.49,18.59,17.25
LOC126980386,5.52,14.22,7.18,24.15,21.14,31.58,34.39,48.84,29.95,17.54,25.4,10.85,12.38,7.2,16.22,14.27,13.4,10.91,17.23,31.28
LOC126980387,15.85,33.06,36.16,3.4,2.97,4.63,4.16,7.06,3.91,1.17,3.92,0.99,0.86,1,0.3,0.29,1.08,0.34,1.05,2.7
LOC126980388,43.89,60.45,35.56,11.15,6.24,13.66,11.2,15.34,8.28,7.36,8.41,2.35,1.74,3.1,0.87,0.25,2.28,1.25,1.12,2.82
LOC126980389,10.45,5.79,5.69,10.33,11.52,14.52,18.5,13.67,21.95,18.97,24.45,11.94,17.92,6.07,16.68,23.77,12.86,12.91,17.37,11.04
LOC126980390,3.79,6.81,4.66,2.49,2.77,1.61,1.56,2.89,1.69,0.7,1.33,0.18,0.38,0.23,0.84,0.73,0.65,0.88,0.97,0.63
LOC126980391,0.86,0.89,0.6,0.42,0.27,0.27,0.17,0.27,0.23,0.07,0.19,0.07,0.04,0.05,0.11,0.21,0.08,0.21,0.21,0.2
LOC126980392,3.26,5.56,5.01,0.73,0.83,0.27,0.25,0.6,0.38,0.06,0.23,0.13,0.18,0.05,0.02,0.05,0.23,0.03,0.15,0.19
LOC126980393,0.62,0.44,0,0.09,0.4,0.61,0.82,1.32,1.85,0.81,1.77,10.56,4.96,12.74,1.06,0.78,1.05,0.87,0.92,0.6
LOC126980394,1.3,1.71,1.08,2.01,1.68,1.32,1.5,1.61,2.14,2.62,2.43,0.2,0.32,0.26,0.07,0.06,0.21,0.02,0,0
LOC126980395,0,0,0.05,0,0.03,0,0.03,0,0.2,0,0.05,0,0.03,0.13,0.13,0.07,0.03,0.19,0.04,0
LOC126980396,15.45,20.13,26.34,20.54,18.62,13.94,15.34,20.73,21.39,8.2,21.17,4.11,6.33,3.87,3.64,4.52,4.01,2.3,7.73,4.34
LOC126980397,2.22,7.33,6.4,1,0.94,0.67,0.85,2.63,2.07,0.38,0.94,0.45,0.21,0.42,0.36,0.36,0.48,0.13,1.03,1.08
LOC126980398,53.26,59.78,63.63,77.68,73.68,66.57,74.97,68.14,54.31,39.38,55.08,51.05,61.37,47.17,14.95,23.8,19.53,19.11,30.89,28.84
LOC126980399,31.04,28.91,40.97,43.38,44.79,29.22,31.13,27.56,63.04,41.79,66.31,56.63,74.77,57.59,18.8,32.37,16.91,17.16,20.58,23.05
LOC126980400,47.7,96.75,78.24,60.1,51.69,68.58,79.45,105.26,93.89,65.04,81.61,33.03,32.86,33.84,8.16,7.48,16.61,5.82,7.8,12.88
LOC126980401,2.69,4.86,3.23,16.03,12.14,21.7,24.02,49.11,38.36,9.94,27.07,5.69,7.15,6.66,0.45,0.57,1.76,0.1,0.45,0.62
LOC126980402,1.76,3.49,3.21,1.89,1.31,1.66,1.56,1.86,2.08,1.29,1.53,1.51,0.72,0.85,0.53,0.35,0.9,0.52,0.59,0.68
LOC126980403,0.22,1.27,0.1,96.8,91.01,125.37,185.18,56.86,57.45,58.6,63.82,558.36,738.72,515.3,64.67,155.7,86.02,67.74,44.6,35.6
LOC126980404,11.24,21.28,15.68,5.53,5.52,6.14,7.88,8.25,7.82,3.5,7.02,1.34,1.43,1.3,1.43,2.74,1.85,2.14,3.66,2.05
LOC126980405,0.23,0.34,0,1.49,1.17,0.57,1.04,0.6,1,0.52,1.16,0.68,0.35,0.83,0.14,0,0.26,0.23,0.17,0.19
LOC126980406,70.09,51.43,54.69,8.57,7.16,4.29,2.66,1.48,5.8,4.22,3.79,0.71,0.19,0.46,1.39,3.36,0.98,2.57,4.55,3.99
LOC126980407,0.02,0.05,0.03,2.4,2.23,0,0,0,0,0.02,0.26,0.44,0.26,0.38,0,0.14,0.02,0,0.17,0
LOC126980408,0.27,0.42,0.18,0.15,0.31,0.06,0.11,0,0.43,0,0.1,0.43,0.29,0.34,0.05,0.05,0.36,0,0.39,0
LOC126980409,1.05,2.09,1.63,48.94,47.3,45.83,50.71,48.96,29.87,21.31,25.62,15.64,20.39,9.86,15.53,15.39,15.84,16.74,21.85,27.15
LOC126980410,18.32,16.56,17.17,14.17,15.02,8.59,8.54,8.92,9.34,7.36,8.09,4.18,4.52,3.57,4.18,6.36,5.03,5.81,3.35,5.46
LOC126980411,0.11,0.28,0.18,1.15,1.18,0.78,0.78,1.74,2.35,0.32,1.32,0.39,0.85,0.34,0.31,0.49,0.45,0.11,0.74,0.53
LOC126980412,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980413,68.23,123.7,75.97,325.85,313.34,248.21,226.71,291.41,227.76,235.58,237.95,99.3,67.64,64.39,381.03,386.46,571.81,1028.2,664.34,519.43
LOC126980414,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980415,8.58,13.25,8.19,3.89,3.36,3.45,4.07,6.08,5.13,2.67,4.58,1.62,2.86,2.53,0.71,1.38,1.85,0.67,4.06,2.65
LOC126980416,0.33,0.43,0.25,2.73,2.28,1.71,1.77,2.79,3.65,2.28,3.45,1.08,2.6,1.34,0.49,0.69,0.93,0.38,1.22,1.12
LOC126980417,0,3.77,2.84,1.36,0.72,3,0.41,5.31,2.66,0.53,0.71,0.41,0.44,0.53,0.8,0,0.74,0,0,1.07
LOC126980418,37.71,49.7,53.78,13.25,11.63,7.51,6.84,8.67,13.17,9.23,10.61,3.26,2.46,1.92,2.39,3.73,2.65,2.81,4.85,3.25
LOC126980419,56.3,89.18,56.94,47.67,37.88,27.19,23.62,38.83,36.72,28.48,37.8,18.7,18.54,18.78,10.91,17,13.39,13.82,14.92,13.42
LOC126980420,27.22,47.74,32.58,21.77,19.76,11.79,12.29,25.34,19.47,11.73,18.46,8.25,8.34,8.9,4.76,10.44,4.89,5.92,11.18,7.44
LOC126980421,0,0.05,0,0,0,0,0.11,0.04,0,0,0,0.04,0.04,0,0.04,0,0.03,0,0.09,0
LOC126980422,0,0.02,0,0.03,0,0.03,0.01,0.07,0.07,0.02,0,0.01,0.01,0.11,0.01,0.02,0.04,0,0.1,0.16
LOC126980423,0,0,0,0,0,0,0,0.06,0.03,0,0.03,0.02,0.02,0.04,0,0.03,0.06,0.01,0.06,0.05
LOC126980424,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
LOC126980425,0,0,0,0,0,0.11,0,0.2,0.09,0.15,0,0.17,0,0.29,0,0,0.05,0,0,0
LOC126980426,0,0,0.13,0,0,0.15,0,0.19,0.38,0.1,0,0.08,0,0.1,0,0,0,0,0,0
LOC126980427,24.99,26.94,17.31,8.99,9.3,4.43,4.29,5.43,9.59,6.71,9.04,1.09,0.84,0.85,0.7,2.65,0.91,0.34,1.7,0.59
LOC126980428,2.1,5.9,3.32,0.01,0.16,0.04,0.23,0.08,0.8,0,0.6,0.54,0.2,0.57,0.22,0.42,0.36,0.22,1.28,0.42
LOC126980429,54.06,63.38,53.49,38.03,37.94,57.98,69.37,53.67,59.08,48.59,59.31,47.54,59.33,47.08,15.33,18.11,17.26,12.51,22.93,21.01
LOC126980430,7.09,4.11,5.08,12.18,10.53,5.47,4.75,10.25,8.03,5.98,9.46,0.67,4.1,0.37,1.87,3.13,0.98,4.44,1.09,4.04
LOC126980431,12.22,8.4,9.94,6.47,6.61,4.66,5.96,4.53,5.62,6.66,6.24,1.34,0.11,1.33,4.61,3.83,5.67,4.47,6.27,2.47
LOC126980432,1.11,4.16,0.72,826.94,876.48,11830.2,10796.04,9606.63,6664.27,6800.9,5986.03,15474.62,11892.63,12326.75,8012.27,5177.71,10872.53,8667.51,11243.8,23804.62
LOC126980433,0.57,1.18,0.42,1644.9,1736.43,4859.45,4492.67,4280.19,3691.16,3465.2,3094.22,3441.78,4235.5,4313.15,1321.46,2495.31,2938.42,1608.35,2302.29,3230.01
LOC126980434,0.17,0.63,0,1369.37,1450.94,1999.31,2008.86,2137.93,1155.74,1277.22,948.81,4240.17,2736.6,2754.44,1352.77,696.25,2537.65,2128.02,1131.34,3000.98
LOC126980435,0.59,1.93,0.8,1243.7,1296.86,6276.83,5452.23,6069.82,3686.24,3596.23,3111.57,7447.85,4953.73,6293.76,2174.39,1573.36,3215.47,2731.79,3467.18,6591.5
LOC126980436,0,0.33,0,340.88,327.74,1534.68,2097.07,1259.44,1025.12,1265.26,874.97,1827.36,1463.04,1859.98,444,257.14,790.67,640.42,305.9,1388.4
LOC126980437,0.23,0.32,0.1,773.14,750.59,2836.16,3280.02,3060.65,632.54,546.99,550.11,92.04,79.18,87.38,23.23,23.06,38.37,21.67,32.32,41.11
LOC126980438,0.08,0,0,33.6,33.5,49.92,47.33,68.31,47.68,45.9,61.36,99.35,124.66,117.85,20.87,22.47,20.25,15.93,41.93,20.57
LOC126980439,0.19,0.1,0.26,651.36,663.21,2811.63,3253.94,2687.82,505.08,558.3,469.16,50.8,49.25,48.46,15.51,13.55,27.13,13.67,14.21,16.44
LOC126980440,0.08,0,0.11,65.68,63.52,110.88,122.99,120.4,110.25,85.54,111.65,139.29,156.52,169.17,38,22.31,54.63,57.5,41.4,35.71
LOC126980442,0.06,0.07,0,95.38,94.94,52.95,68.82,43.72,22.49,24.51,21.26,132.03,120.57,148.03,3.88,4.03,9.45,5.75,7.73,7.42
LOC126980443,0,0,0.12,6.12,5.4,92.46,118.12,104.97,119.51,106.19,97.93,8.38,4.24,9.04,1.38,1.44,2.98,2.14,3.9,6.67
LOC126980445,0,0,0.07,140.45,140.24,454.96,442.03,443,292.38,340.26,312.76,181.88,76.41,82.46,24.26,0,30.34,23.42,23.54,47.48
LOC126980446,4.25,0.32,0,57.28,56.73,32.64,47.44,26.7,22.84,18.77,20.04,70.73,177.04,180.94,1.95,8.94,2.22,1.73,2.87,9.37
LOC126980447,0,0,0,0,0.17,0.21,0.66,0,0.36,0,0,0.69,0.26,0,73.25,0,0,0.61,0.29,0.63
LOC126980448,0.87,0.2,0,46.63,32.21,8.42,11,9.04,6.81,9.08,3.77,3.47,4.5,6.25,0,0.59,1.26,0.56,0.83,1.6
LOC126980449,0.13,0,0.09,3.75,2.67,3.75,5.45,6.31,0.34,0.14,0.19,0.1,0.33,0.4,0,0,0,0.04,0.12,0
LOC126980452,0.08,0,0,0.85,1.59,6.43,8.69,6.66,4.57,3.43,3.39,8.01,5.76,8.93,0.89,2.3,2.2,1.22,1.21,2.91
LOC126980453,5.95,3.26,1.2,89.51,79.02,15.92,13.23,8.63,6.85,5.53,9.63,17.33,41.85,25.67,7.41,24.66,0.57,1.19,31.96,1.3
LOC126980454,0,0,0,8.99,5.9,14.89,10.06,31.64,5.02,9.98,7.52,21.63,0.39,0,0,0,5.3,0,5.42,16.87
LOC126980455,0,8.97,6.94,4997.22,4943.2,23624.85,20855.98,18910.07,12353.23,14845.22,11729.81,25318.36,15328.12,11756.36,10315.11,4042.69,15383.07,15013.47,13403.66,25732.13
LOC126980456,7.37,8.59,5.58,4.64,3.87,2.74,2.55,3.54,3.69,4.06,3.54,1.03,1.47,1.02,1.89,3.63,2.85,1.56,3.09,2.21
LOC126980457,15.71,19.54,20.95,14.13,11.74,8.27,7.32,10.53,10.24,6.93,8.89,2.41,2.73,2.34,4.44,6.1,3.94,6.01,6.56,3.37
LOC126980458,8.34,6.13,8.59,3.45,3.34,5.07,7.6,2.87,6.93,10.7,7.16,2.18,9.08,3.56,10.94,15.67,5.3,16.91,3.62,5.29
LOC126980459,0.36,0.49,0.2,0.23,0.18,0.25,0.2,0.29,0,0.15,0.1,0,0.09,0.21,0.13,0,0,0,0.07,0
LOC126980460,1.31,0.63,0.84,4.8,3.96,7.59,7.38,9.33,11.88,3.21,9.16,1.68,2.63,1.92,0.19,0.26,0.88,0.08,0.18,0.05
LOC126980461,9.44,18.3,17.65,4.41,4.1,3.53,4.39,6.73,6.25,2.1,5.17,1.02,0.95,1.24,1.22,1.31,1.58,0.92,2.49,2.18
LOC126980462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980463,4.58,10.47,5.97,4.01,4.34,3.62,3.97,6.21,4.6,2.35,3.8,1.43,1.24,0.79,0.69,0.89,0.99,1.02,1.7,1.12
LOC126980464,0,1.47,0.26,0.17,0.13,0.15,0.16,0,0,0,0,0.48,0.17,0,0,0.14,0.15,0,2.03,0.21
LOC126980465,30.94,30.21,32.13,30.9,27.3,19.79,22.11,22.55,32.62,21.43,29.51,16.04,12.27,9.4,15.58,14.8,10.96,14.25,22.31,12.34
LOC126980466,367,357.47,367.33,842.25,802.85,864.02,911.89,800.22,662.84,976.59,776.25,629.57,619.08,579.83,419,606.62,517.72,513.23,525.96,328.62
LOC126980467,34.79,23.78,37.16,18.85,19.55,17.6,18.75,25.71,28.27,13.47,23.32,9.78,10.92,7.38,2.66,3.4,3.99,1.79,4.22,2.44
LOC126980468,152.88,201.66,166.91,64.5,54.45,50.62,49.16,75.01,60.73,28.46,50.27,16.98,19.78,16.94,14.13,22.52,20.85,18.44,26.49,20.31
LOC126980469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980470,10.73,10.28,14.13,10.12,8.44,11.91,13.05,13.69,20.56,15.12,17.84,12.3,12.66,13.18,5.37,4.91,7.46,6.13,10.33,7.1
LOC126980471,0,0.13,0,0,0,0,0,0,0,0.13,0,0.3,0,0.13,0,0,0,0,0,0
LOC126980472,0.31,0.86,0.43,0.72,0.35,0.17,0.07,0.34,0.23,0.38,0.77,0,0.04,0.05,0.11,0.06,0.13,0,0,0.1
LOC126980473,4.03,4.29,3.85,31.16,28.65,56.69,62.73,90.89,97.92,49.21,91.75,32.75,32.86,42.24,10.15,8.44,22.41,7.52,11.24,14.19
LOC126980474,3.03,38.41,28.5,5.57,4.5,39.58,35.68,58.21,0.41,0,0.18,8.27,15.55,16.38,0.1,0,0.14,0.08,0,0.13
LOC126980475,0,0,0,2.86,3.1,2.46,3.45,3.38,0,0.11,0.08,4.88,11.86,5.93,0,0.04,0.08,0,0.15,1.34
LOC126980476,33.33,33.86,34.55,19.64,17.83,14.64,15.83,18.87,18.38,11.86,16.14,7.25,8.5,8.88,4.15,7.71,5.58,5.47,6.27,6.07
LOC126980477,8.15,10.52,9.96,8.42,8.05,7.23,8.11,11.11,11.37,6.47,8.99,4.47,5.81,4.8,2.52,3.84,3.67,2.88,2.97,3.61
LOC126980478,0.3,0.41,0.18,12.07,13.92,6.95,6.36,6.19,3.05,3.28,3.35,2.04,1.68,2.21,2.55,2.86,1.89,1.06,1.18,1.19
LOC126980479,18.12,20.27,18.13,14.9,13.26,7.44,8.07,9.1,12.65,12.96,11.74,3.22,2.61,3.57,7.45,8.79,8.78,5.02,9.42,6.28
LOC126980480,4.06,2.98,4.1,1.63,1.42,0.49,0.58,0.81,0.9,0.95,0.68,0.19,0.06,0.27,0.06,0.13,0.12,0.02,0,0.03
LOC126980481,18.44,18.69,30,4.66,4.25,3.53,4.27,4.12,5.51,4.37,5.43,1.75,1.87,1.24,1.75,1.81,1.4,1.4,1.92,2.44
LOC126980482,7,12.57,12.54,3.25,2.52,2.22,2.25,3.35,3.25,2.12,2.51,4.67,3.63,3.35,2.69,1.89,2.64,2.39,2.56,3.72
LOC126980483,5.99,6.16,10.63,5.65,6.02,6.07,6.43,7.44,10.61,3.95,8.35,5.39,7.32,2.62,4.72,4.11,3.81,3.79,6.79,4.53
LOC126980484,24.96,29.57,28.83,11.97,10.98,7.61,10.75,11.26,9.28,11.1,10.37,5.09,3.25,2.62,5.06,8.25,5.07,5.76,5.3,3.75
LOC126980485,62.52,118.85,107.94,4.54,4.6,3.14,3.85,4.8,4.98,3.81,5.14,2.54,6.89,3.61,0.96,1.51,1.42,1.2,2.4,2.13
LOC126980486,0,0,0,0.36,0,0,0,0,0.61,0.47,0.57,0,0,0,0,0,0,0,0,0
LOC126980487,0.09,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
LOC126980488,0,0.1,0.24,0,0,0,0,0,0.12,0,0.13,0,0,0,0,0,0,0,0.08,0
LOC126980489,0.43,1.21,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980490,0.9,2.54,0.42,0.53,0,0.44,0.49,0.29,0.77,0.31,0.84,0.47,0.26,0.3,0,0.61,0.65,0.19,0.28,0
LOC126980491,31.83,33.58,27.59,10.05,9.91,2.92,2.23,4.76,2.43,1.96,1.92,0.79,0.35,0.5,0.86,1.83,1.39,2.46,3.16,1.69
LOC126980492,41.04,38.41,20.1,1117.18,1137.84,547.06,498.78,682.14,1423.52,1473.46,1566.19,3593.49,6143.37,4908.23,434.69,881.75,474.96,508.39,866.79,269.7
LOC126980493,20.03,24.98,19.17,8.24,7.48,3.42,3.09,4.78,3.76,2.9,2.89,0.96,1.1,1.03,1.24,1.56,1.72,1.77,2.02,1.68
LOC126980494,2.63,7.15,6.09,3.46,3.48,2.7,3.17,6.68,6.34,1.69,4.73,1.3,1.12,1.14,0.85,0.93,0.88,0.48,1.58,1.07
LOC126980495,11.6,17.56,9.54,20.59,18.44,9.61,8.59,12.04,8.91,8.78,10.79,3.11,5.13,2.92,2.68,3.57,3.87,4.46,2.16,1.85
LOC126980496,0.32,1.52,0.22,0.14,0.11,0,0,0,0,0.5,0.23,0,0,0,0,0,0,0,0,0
LOC126980497,0,0.05,0.12,0,0,0,0.02,0.09,0.27,0,0,0,0,0,0,0.04,0.03,0,0,0
LOC126980498,8.36,10.85,6.95,5.8,5.46,4.19,4.91,5.76,9.13,7.54,9.47,3.16,2.29,1.88,1.28,2.18,2.09,1.23,1.98,1.72
LOC126980499,0.04,0.19,0,0.04,0,0.03,0.04,0.04,0.23,0,0.06,0,0,0,0,0,0,0,0.04,0.05
LOC126980500,12.3,44.97,28.72,4.92,4.23,3.12,2.5,6.48,6.94,2.43,5.66,1.29,1.17,1.45,0.79,1.97,1.49,0.63,3.36,1.52
LOC126980501,264.28,286.05,204.51,128.09,113.66,106.57,100.35,130.49,116.56,75.5,99.59,38.11,45.02,44.71,34.51,65.04,57.42,61.66,71.35,44.2
LOC126980502,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0
LOC126980503,53.44,69.85,55.56,80.34,72.53,62.52,69.59,83.22,79.68,45.77,82.63,51.97,63.55,40.59,27.92,30.34,27.19,28.53,39.39,29.18
LOC126980504,109.98,142.09,114.24,57.03,46.63,32.66,26.73,52.34,46.23,40.31,48.15,11.91,12.6,11.93,18.09,29.32,24.3,22.69,41.79,24.22
LOC126980505,0.32,0.69,0.18,105.34,115.32,1.71,2.97,1.82,0.42,0.54,1.12,0.5,2.05,3.73,4.71,3.17,2.46,3.73,1.5,5.45
LOC126980506,78.84,82.3,83.17,32.86,29.03,20.15,20.38,25.66,21.74,16.13,19.42,5.96,4.89,3.71,7.67,11.73,8.57,10.33,11.37,8.04
LOC126980507,21.01,17.66,18.77,4.72,4.23,1.29,0.84,1.85,2.74,2.18,2.91,0.44,0.34,0.6,1.18,1.13,0.94,0.84,1.27,0.43
LOC126980508,1.16,0.56,0.09,2.16,1.78,0.43,0.36,0.12,0.92,0.47,0.63,0.1,0.77,0.33,0.35,0.53,0.19,0.37,0.72,0.27
LOC126980509,0.55,0.27,0.34,5.83,5.07,2.15,1.71,4.09,2.49,1.92,3.41,1.49,3.11,0.88,4.1,6.41,2.64,2.87,10.11,5.66
LOC126980510,0,0,0.73,0,0,0,0,0.5,0.68,0.55,0.73,0.84,2.72,1.62,0.41,0,0,0,0.48,0
LOC126980511,183.16,274.81,154.13,127.39,106.43,38.22,38.56,75.01,59.64,39.81,55.9,10.97,11.99,9.04,6.41,17.61,7.72,9.64,19.1,9.88
LOC126980512,44.17,59.49,37,49.63,36.87,22.29,17.24,29.86,17.43,17.78,19.66,6.02,8.8,5.22,11.4,21.27,13.38,21.52,21.19,18.78
LOC126980513,40,38.3,35.15,20.54,16.39,15.77,19.03,16.85,14.4,22.16,14.3,9.6,6.8,7.57,14.86,14.45,11.32,12.56,11.39,16.41
LOC126980514,49.99,96.32,41.75,80.94,59.18,44.1,37.72,88.38,49.69,33.57,47.02,18.78,18.01,22.05,21.5,31.99,24.74,29.53,50.01,39.03
LOC126980515,113.28,124.81,117.73,166.34,155.37,69.87,63.05,82.34,73.42,84.57,81.4,25.27,31.73,21.26,54.37,71.17,57.87,70.32,44.33,43.51
LOC126980516,11.2,19.27,18.26,9.64,9.46,10.58,10.88,18.31,17.3,7.68,14.02,3.27,3.69,3.28,2.24,2.89,3.38,2.18,3.51,2.17
LOC126980517,6.64,9.08,5.17,8.08,6.07,4.88,5.74,5.52,7.55,8.63,8.34,2.2,0.92,1.14,3.16,4.06,4.12,2.24,3.51,1.64
LOC126980518,0,0.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126980520,0.17,0.26,0.23,0.23,0.28,0.31,0.41,0.33,0.46,0.04,0.4,0.1,0.13,0.21,0.03,0,0.09,0.02,0.09,0.02
LOC126980521,41.65,28.73,44.14,16.44,14.61,9.14,9.6,8.37,13.69,13.29,14.14,4.91,6.15,5.11,4.54,6.7,5.37,9.46,5.76,3.1
LOC126980522,31.55,35.28,34.51,12.01,10.2,6.97,7.88,7.81,11.22,14.29,10.4,2.54,3.84,3.48,6.67,6.67,6.17,5.53,13.77,8.5
LOC126980523,14.09,17.18,18.19,0.8,2.11,0.33,0.72,0.85,5.09,5.04,4.67,0.72,0.73,0.62,1.65,1.24,2.62,2.31,2.51,0.63
LOC126980524,0,0.45,0,0,0,0,0.33,0.13,0.69,0,0.79,0,0,0,0,0,0,0,0,0
LOC126980525,0.23,0.29,0,0.14,0,0,0.27,0,0.21,0.39,1.25,0.43,0,0.32,0,0,0,0,0,0
LOC126980526,0.2,0.63,0,0.18,0.14,0,0.16,0,0,0,0.57,0,0.17,0,0,0,0,0,0,0.63
LOC126980527,7.7,13.53,18.17,18.46,18.11,14.45,20.18,22.57,28.19,12.46,22.32,10.69,9.62,8.31,5.51,9.53,6.03,5.07,12.82,6.26
LOC126980528,1.99,3.63,4.27,1.01,0.99,2.11,2.49,4.49,6.91,1,4.03,1.49,1.39,1.12,0.93,1.16,2.14,0.92,3.08,1.2
LOC126980529,1.08,2.06,0.59,1.02,0.8,0.76,0.81,1.71,1.99,1.82,1.87,0.81,0.55,0.69,0.2,0.43,0.44,0.16,1.08,0.7
LOC126980530,0.71,0.9,0.52,0.56,0.18,0.37,0.57,1.8,0.93,0.34,0.8,0.31,0.22,0.38,0.1,0.4,0.68,0.08,1.1,0.63
LOC126980531,0,1.93,1.26,0,0.32,0.67,1.1,1.3,1.27,0,1.44,0.85,0,1.16,1.27,0.63,0.66,0.29,1.37,2.38
LOC126980532,0,0,0,0.28,0,0,0,0,0.42,0,0,0,0,0,0,0.22,0,0,0.59,0.34
LOC126980533,19.33,87.37,37.71,39.12,22.91,76.8,75.43,169.08,88.68,20.64,74.06,15.28,15.51,13.58,22.5,11.72,26.42,21.61,55.36,48.75
LOC126980534,0,0.27,0.15,2.66,1.75,2.74,2.73,3.43,8.09,3.46,8.14,2.74,1.59,3.09,1.13,1.36,3.01,0.29,1.21,0.9
LOC126980535,16.66,20.28,21.14,27.35,24.42,21.57,27.85,29.59,32.27,25.1,34.5,17.53,12.36,11.55,9.04,12.38,7.93,8.77,15.13,13.19
LOC126980536,4.2,4.17,7.3,12.46,14.11,14.01,11.93,16.18,22.8,21.24,17.56,4.8,0.2,3.56,7.89,7.61,5.03,6.82,7.21,1.46
LOC126980537,11.88,12.82,0,37.21,20.58,33.03,24.23,17.59,20.53,35.41,11.27,0,0,4.71,3.06,0,15.46,12.39,8.89,0
LOC126980538,0,0.28,0.18,0.12,0.03,0.16,0.14,0.08,0.52,0.14,0.83,0.32,0.11,0.09,0.03,0.09,0.36,0,0.04,0.14
LOC126980539,0.03,0.22,0.28,0.18,0.02,0.05,0.25,0.43,0.32,0.11,0.25,0.17,0.09,0.07,0.11,0.05,0.18,0,0.19,0.26
LOC126980540,15.11,31.57,33.47,17.84,17.21,18.13,24.02,38.8,43.89,5.93,33.31,22.14,17.86,21.67,1.78,2.36,3.97,2.57,4.87,5.64
LOC126980541,0,0,0,0.49,0.26,32.21,24.92,34.21,2.81,3.96,5.37,15.49,0.94,16.83,54.03,6.52,149.56,68.73,2.9,151.16
