transcript_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
XM_050875337.1,0,0,0,0.57,0.4,0.36,0.81,0.28,1.51,0.51,0.55,0.27,0.71,0.89,0,0,0.68,0.14,0,0.38
XM_050875338.1,10.33,10.26,7.45,8.48,6.5,4.44,4.76,5.74,5.65,5.8,4.84,1.63,2.03,2.25,1.85,3.76,2.43,2.64,3.09,4.99
XM_050875339.1,0.63,0.79,0.36,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0
XM_050875340.1,42.9,106.08,35.28,92.29,53.76,39.02,37.82,86.66,51.94,42.43,60.09,29.9,32.35,36.07,23.16,42.55,40.04,24.84,45.72,39.14
XM_050875341.1,0,0,0,0,0,2.21,3.63,0.8,0,0,0,16.96,5.17,4.26,1.7,0,15,15.11,0,26.71
XM_050875342.1,102.89,90.15,80.3,282.46,273.78,222.99,271.66,213.81,33.21,33.7,41.54,90.09,76.07,77.5,9.02,37.31,63.61,59.95,18.61,95.65
XM_050875343.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875344.1,34.74,38.16,40.21,21.29,18.43,14.32,19.29,24.56,27.87,11.31,21.22,13.64,10.39,11.72,6.91,8.84,6.98,6.63,14.74,10.88
XM_050875345.1,1.25,4.42,4.12,0,0,0,0,0,0,0.54,1.39,0,0,0,1.33,0,0.44,0,0,0
XM_050875346.1,0,0,0,1.33,1.03,1.42,0.41,0.48,1.53,1.56,2.51,0.83,0.79,0,1.23,0.71,0.38,0.34,1.47,1.66
XM_050875347.1,0,0,0,7.95,1.22,4.59,0,8.73,5.43,2.57,4.21,2.52,0,1.99,0,0,3.7,2.53,4,8.84
XM_050875348.1,0,60.21,0,47.43,5.66,8.19,0.11,12.46,0,9.04,0,0.02,3.15,10.32,8.06,16.61,14.29,18.55,52.91,44.58
XM_050875349.1,112.16,181.87,134.95,45.47,54.85,26.29,31.28,58.4,50.55,22.51,41.3,32.42,36.16,34.69,16.71,20.72,16.69,16.34,38.97,28.31
XM_050875350.1,62.16,63.38,36.93,19.96,17.55,13.35,21.86,18.78,8.66,3.01,13.98,5.91,2.86,1.8,1.14,8.02,5.47,1.39,7.04,5.68
XM_050875351.1,4.32,11.58,6.4,1.08,2.58,0.43,0.5,2.89,1.83,0,2.39,0,0.94,0,0,0.44,0,0,0,1.36
XM_050875352.1,1.55,0.39,0.59,7.49,9.81,3.93,5.33,3.91,5.52,2.44,5.87,1.45,2.83,1.25,0.57,5.07,0.53,0.35,2.56,0.96
XM_050875353.1,12.55,16.44,10.48,3.02,2.54,4.52,5.48,7.83,6.45,3.4,5.49,0.89,1.49,4.32,2.08,3.6,2.73,1.39,4.1,3.07
XM_050875354.1,0.88,1.31,1.55,4.25,6.51,18.06,13.28,24.28,26.76,20.79,27.88,13.36,9.39,12.07,4.26,1.98,5.21,0.85,7.64,11.42
XM_050875355.1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0.26,0,0,0,0,0
XM_050875356.1,0,1.38,2.2,0,0,0,0.4,0,0.71,0,0,0,0,0.78,0,0.42,0.43,0.77,0,0.65
XM_050875357.1,7.66,8.33,7.09,12.45,11.19,5.08,5.97,7.49,5.86,4.1,6.42,4.26,3.4,3.55,2.82,5.14,3.81,5.59,2.87,3.39
XM_050875358.1,20.72,26.56,23.28,21.98,20.71,8.32,5.98,13.29,6.99,7.94,9.09,2.53,5.06,3.94,3.42,6.5,5.38,5.61,5.06,6.04
XM_050875359.1,4.78,8.79,3.45,4.2,9.81,3.26,0.93,1.18,1.41,0,0,1.54,2,1.4,0.39,1.7,0,0,0,0
XM_050875360.1,1.25,7.21,2.34,0.65,0.64,0.96,0.59,2.64,1.17,0,1.16,0.18,0.32,0.66,0,0.41,0.2,0.26,1.66,1.32
XM_050875361.1,0.18,1.3,1.01,0,0.13,0,0,0.82,0.59,0,0.29,0,0,0,0,0,0,0,0,0
XM_050875362.1,2.02,3.14,5.36,0.88,1.35,1.64,1.23,1.95,1.61,0.81,0.83,0.24,0.31,0.2,0,1.01,0.53,0.4,0.75,0
XM_050875363.1,14.1,21.41,16.64,9.14,7.14,4.38,6.08,9.71,8.57,4.41,7.78,2.75,2.32,2.26,2.1,2,2.76,2.19,4.35,3.83
XM_050875364.1,29.98,42.67,28.55,25.62,20.72,15.57,13.97,21.26,15.63,10.2,19.08,9.78,11.17,11.4,4.01,6.08,6.43,6.79,5.68,6.98
XM_050875365.1,5.85,7.32,5.62,3.24,3.3,1.71,1.62,2.07,1.88,1.9,2.4,0.34,0.62,0.37,1.43,0.39,0.94,0.9,0.7,0.3
XM_050875366.1,0,0.81,0,0,0.11,0,0,0.21,0,0,0,0.31,0,0,0,0.23,0,0,0,0
XM_050875367.1,5.38,8.68,8.01,2.95,2.55,2.07,2.32,3.47,3.81,1.56,3.31,0.82,0.73,0.52,0.58,0.86,0.78,0.5,1.05,0.62
XM_050875368.1,4.01,3.01,2.62,0,1.26,0,0.76,0.58,0,2.71,0,0,0.8,1.32,0,1.35,1.05,0,0,1.22
XM_050875369.1,0,0,0,0,0,2.19,1.01,1,1.79,0,2.16,0,0,0,0,0,0,0,0,0
XM_050875370.1,0.82,1.54,1.21,1.12,1.63,1.04,1.11,1.29,3.94,1.66,2.93,1.51,5.15,0.4,0.2,0.26,1.4,1.08,0.22,2.86
XM_050875371.1,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875372.1,2.19,3.67,4.18,1.22,1.02,1.22,1.92,1.49,1.88,1.23,0.57,0.32,3.66,1.15,0.55,0.11,2.38,0.28,0.62,0.57
XM_050875373.1,2.52,2.09,1.85,2.3,3.33,1.37,1.92,1.12,2.78,2.12,1.76,1.92,1.26,1.09,0.79,0.34,0.61,0.47,0.58,0.89
XM_050875374.1,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875375.1,1.1,2.36,4.38,0.42,0,0.52,0.42,0,1.73,0,0,0,0.34,0,0.2,0.32,0.22,0.19,0.26,0
XM_050875376.1,5.03,2.78,2.06,1.94,1.21,1.17,0.88,0.79,0.63,1.69,1.48,0.32,0,0.26,0.4,0.42,0.46,0.2,0.27,0.23
XM_050875377.1,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.08
XM_050875378.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875379.1,0.74,0,1.35,0.42,1.08,0.02,0,0.46,0,0,0,0,0.01,0,0,0.35,0,0,0.05,0
XM_050875380.1,0.32,0.24,0,0,0,0,0,0.65,0.19,0,0.3,0.14,0,0,0,0,0,0,0,0
XM_050875381.1,1.75,1.93,2.27,0.27,0,0,0.24,0,0.65,0,0.65,0.21,0,0,0.11,0,0,0.21,0,0.17
XM_050875382.1,0,0.4,0,0.91,0.66,0,1.27,0.36,0,0,1.2,0.13,1.52,0.77,0,0,0,0,0,0.58
XM_050875383.1,13.61,33.7,15.93,18.21,16.02,18.83,18.21,29.71,22.74,12.59,20.34,10.59,12.04,7.32,4.23,5.19,6.06,5.93,10.57,9.09
XM_050875384.1,2,4.29,4.3,2.64,1.24,6.4,9.33,9.67,4.69,1.26,3.16,10.82,8.16,11.61,3.59,4.6,5.56,2.12,4.1,11.85
XM_050875385.1,0.08,0.61,1.22,0.14,0,0,0.16,0.1,0.65,0,0,0.3,0,0,0.06,0.16,0.24,0,0,0
XM_050875386.1,0,0.12,0.12,0.1,0.07,0.4,0.66,1.25,0.39,0.14,0.26,0.69,0.86,0.47,0.09,0,0,0,0.55,0.24
XM_050875387.1,4.26,13.79,11.74,6.88,6.34,3.68,4.28,9.05,9.61,2.65,6.62,0.9,1.32,1.23,1.18,2.25,1.1,1.21,3.21,1.87
XM_050875388.1,0.74,2.87,1.82,0.92,1.49,5.9,6.55,25.8,11.65,1.31,4.53,0.39,0.37,0.55,0.34,0.37,0.53,0.08,0.92,0.63
XM_050875389.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875390.1,4.13,6.14,5.47,2.35,1.88,1.32,2.13,1.19,1.63,1.29,0.97,1.04,0.72,0.53,0.18,0.28,0.36,0.25,0.49,0.41
XM_050875391.1,3.92,7.22,5.42,3.89,3.56,2.3,2.58,4.49,4.75,1.17,4.05,2.57,1.51,3.08,1.49,1.09,1.76,0.83,1.97,1.21
XM_050875392.1,14.31,22.79,10.5,13.77,7.79,8.15,6.81,12.02,10.27,5.59,6.41,1.81,5.69,3.81,2.27,2.47,3.36,1.62,5.36,4.2
XM_050875393.1,0,1.71,0,0.81,0,0,0,5.95,1.64,0,2.05,0,0,0,0,0,0,0,0,0
XM_050875394.1,48.58,43.76,34.8,75.01,74.36,59.14,45.99,44.27,45.62,53.88,38.49,7.4,29.88,16.96,31.09,46.02,21.97,31.15,18.87,22.32
XM_050875395.1,0,1.07,0.42,0.86,1.21,0,0,0,0,0,0,6.54,5.9,0,2.91,0.73,0.53,0,0,0.69
XM_050875396.1,0,0,0,0,0,0,0,0.33,0,0.17,0,0,0.96,1.97,0,0,0.57,0,0,0.65
XM_050875397.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875398.1,0,0.31,0,0.8,0,0,0.33,0,0,0,0,0.55,0,0.73,0.41,0.24,0,1.29,0,0
XM_050875399.1,0,0,0,0,0.23,0.29,0,0.39,1.44,0,0.73,3.53,1.47,0.84,1.08,0.87,0.67,0,3.37,0.87
XM_050875400.1,0.5,0.39,0.77,0.85,1.38,2.62,3.75,4.26,4.47,1.93,2.26,2.39,0.44,2.7,1,0.67,1.42,0.9,1.13,1.02
XM_050875401.1,10.94,17.32,13.01,8.72,6.24,8.78,8.18,9.62,6.38,7.02,8.65,31.37,40.82,49.28,2.31,4.46,4.06,3.79,11.32,1.63
XM_050875402.1,5.56,5.42,4.39,6.24,5.56,3.56,3.66,0.61,6.99,3.9,3.04,3.67,0,2.57,2.1,2.31,4.16,2.57,2.56,1.95
XM_050875403.1,3.56,17.45,3.71,4.04,0,0.69,0.86,9.9,0,0.52,1.54,0.92,0,1.51,0,0.05,0,0.05,5.87,4.77
XM_050875404.1,0.54,2.93,1.71,3.25,3.19,5.64,5.05,9.05,5.94,1.88,4.24,2.86,5.1,3.18,0.84,1.67,2.8,1.77,3.46,5.39
XM_050875405.1,0,0,0,0,1.46,0.88,2.43,0,0.67,0.2,0,1.06,2.3,0,0.25,0.51,0.63,0.3,0.12,0.21
XM_050875406.1,9.11,18.61,23.47,8.48,9.04,8.21,8.47,16.28,11.7,2.69,9.24,3.99,4.2,3.43,1.46,3.38,4.16,3.06,5.94,6.09
XM_050875407.1,7.55,8.68,7.03,6.13,7.53,4.36,2.75,2.27,6.23,6.36,6.32,1.85,1.93,3.49,0.59,2.3,0.94,1.24,0.36,0.92
XM_050875408.1,3.32,8.32,5.67,2.03,1.76,1.45,2.58,5.03,3.93,0.31,2.64,1.41,1.4,0.98,0.48,0.66,1.29,0.21,1.16,1.29
XM_050875409.1,2.51,10.01,8.18,3.35,0.87,4.04,4.66,9.69,5.98,0,4.03,0,1.47,1.23,1.03,0.85,0,0,3.59,4.56
XM_050875410.1,2.25,1.6,0.05,0.42,2.02,0,0.01,0,0,1.91,0,1.31,0,0.01,0,0.55,1.8,1.08,0,0
XM_050875411.1,60.38,50.89,46.35,38.13,32.75,21.63,19.28,26.22,22.52,21.14,24.47,7.9,11.79,9.78,15.7,23.89,15.38,14.76,21.09,16.08
XM_050875412.1,502.61,529.06,552.12,373.49,344.49,285.98,279.69,335.53,195.85,243.09,217.24,152.85,155.02,132.75,58.26,125.01,89.64,117.28,64.24,130.45
XM_050875413.1,74.86,50.86,59.05,72.7,76.86,34.09,31.93,48.5,35.2,26.92,40.03,9.3,15.49,11.17,9.27,13.79,12.59,12.21,6.4,5.14
XM_050875414.1,433.92,574.89,338.92,261.83,155.95,79.37,57.97,149.96,79.74,46.72,75.01,28.95,29.96,27.67,7.46,26.37,19.28,22.61,32.69,30.06
XM_050875415.1,12.77,35.72,12.93,22.51,15.84,6.7,1.6,13.17,6.02,6.55,2.72,1.73,0,0,0.83,2.11,1.76,2.04,8.4,6.73
XM_050875416.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875417.1,0.11,0.34,0.07,3.42,3.93,44.17,61.66,38.92,90.47,45.07,51.59,94.98,57.58,73.61,844.86,571.18,1070.56,679.35,360.73,844.91
XM_050875418.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050875419.1,1.23,1.34,2.49,0.9,0.55,0.77,1.05,0.58,1.82,1.29,0.25,0.4,0.38,0.5,0.17,0.17,0.56,0,0,0.47
XM_050875420.1,3.64,6.6,2.67,2.53,1.95,3.6,2.02,8.65,4.53,1.92,5.37,2.06,3.23,1.86,1.43,1.24,1.55,0.29,2.27,3.09
XM_050875421.1,0,0,0.54,0.48,0.99,0.49,0.14,0.91,1.74,0.24,0.5,1.45,0.2,0.27,0,0,0.2,0.17,1.01,0.23
XM_050875422.1,0.62,0.66,0.51,1.44,0.87,0.78,1.17,1.94,2.47,1.17,2.71,0.27,0.49,0.44,0.54,0.62,0.6,0.37,0.41,0.19
XM_050875423.1,1.28,3.42,0,0.14,0,0.9,0,0,0,0.38,0.72,0.92,0,0.07,0,0.86,1.12,0.25,0.26,2.62
XM_050875424.1,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.26
