gene_id,eyestalk1,eyestalk2,eyestalk6,ganglion1,ganglion5,ganglion6,gill1,gill2,gill5,hepatopancreas2,hepatopancreas4,hepatopancreas5,heart1,heart2,heart5,intestine1,intestine3,intestine4,muscle1,muscle2,muscle5,ovary1,ovary2,ovary5,stomach1,stomach2,stomach5,testis3,testis4,testis6
LOC127004406,0.79,0.39,0.73,2.23,1.32,0.25,0.52,0.51,0.28,0.26,0.67,0.78,0.68,0.36,0.8,1.15,0.22,0.68,0.67,0.05,0,0.17,0.29,0.14,1.43,0.6,0.41,0.11,0.29,0.26
LOC127004407,13.04,11.93,9.19,33.59,24.13,14.04,21.02,19.96,20.38,19.26,20.22,16.96,10.88,5.24,8.09,27.45,19.38,23.16,9.46,4.97,4.96,19.48,27.59,17.45,29.57,10.47,12.38,3.75,4.54,2.94
LOC127004408,5.96,13.95,8.89,23.05,11.06,15.81,12.1,9.58,10.62,14.67,15.29,13.86,26.88,28.49,24.59,9.82,22.74,9.7,20.52,13.46,14.76,10.69,17.2,8.12,2.1,8.98,5.32,7.33,13.88,9.74
LOC127004409,0,0,0,2.51,1.28,0,0.22,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.15,0,0.31,1.03,0.83,0,0,0,0,0,0
LOC127004410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,1.32,5.83,36.39,0,0,0,0,0,0
LOC127004411,0.1,0.43,0.82,0.17,0.74,0,0,0,0,0,0,0,0,0,0,0.18,0,0.29,0,0,0.07,0.72,0.18,0.52,0,0,0,0,0,0
LOC127004412,76.49,84.24,120.17,0.71,1.31,0.16,0.14,0.47,0.5,0.41,0.95,1.06,463.7,519.1,468.57,89.77,0.71,89.04,793.64,422.4,682.97,0.23,1.03,0.32,0.45,116.53,129.18,1.06,4.71,4.67
LOC127004413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
LOC127004414,1.69,3.09,1.79,6.03,7.05,3.35,3.52,3.38,4.84,3.55,3.58,4.06,4.32,3.8,5.68,2.23,4.01,2.49,4.49,2.79,5.13,3.57,8.54,4.74,5.23,4.04,2.99,0.76,1.54,1.47
LOC127004415,0.17,0.11,0.35,0.96,0.61,1.64,0.42,0.44,0.38,25.09,21.36,25.52,1,1.25,0.6,0.23,0.26,0.22,0.23,0.38,0.12,0.23,0.11,0.08,0.25,0.74,0.18,0.21,0.19,0.1
LOC127004416,11.55,17.9,8.97,24.32,26.99,13.89,12.66,19.68,19.87,10.36,7.26,11.83,36.83,33.99,48.31,15.47,18.95,10.07,39.57,27.43,54.48,43.8,82.7,98.96,19.07,18.89,14.58,2.94,4.84,4.22
LOC127004417,1.33,5.44,3.33,2.67,5.59,5.17,3,6.73,6.75,2.43,2.63,4.1,10.7,10.97,15.97,2.98,9.19,6.87,14.59,8.68,14.18,7.04,12.04,20.6,8.13,7.85,4.95,0.74,1.44,0.92
LOC127004418,0,0,0.2,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.33,0.86,0,0,0,0,0,0
LOC127004419,8.92,20.29,6.91,26.57,15.89,32.55,11.56,19.88,12.79,19.94,21.1,17.59,10.53,9.41,14.27,8.92,14.98,4.85,13.68,22.31,13.74,28.37,448.71,25.14,408.55,230.04,129.45,3.83,11.72,5.59
LOC127004420,3.78,13.08,10.09,16.75,19.15,29.05,7.61,18.25,16.94,13.19,12.99,12.29,11.23,11.91,16.17,22.33,70.41,19.27,9.21,8.54,7.17,55.49,28.76,39.1,24.49,17.2,7.49,23.28,31.14,35.21
LOC127004421,6.88,20.51,14.23,35.78,37.13,19.1,21.56,31.82,34.83,23.94,20.11,16.18,14.91,20.11,14.65,22.83,31.69,16.36,10.18,8.1,9.85,10.8,22.74,11.16,20.79,15.84,7.64,3.53,7.68,6.74
LOC127004422,0.05,0.43,0.52,0.32,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0
LOC127004423,5.25,17.95,11.36,34.62,40.98,5.8,13.82,14.31,16.82,10.26,9.03,6.43,6.76,4.88,5.28,10,9.91,6.92,3.85,3.54,3.35,18.36,22.67,20.73,17.2,9.81,6.3,1.89,3.11,4.1
LOC127004424,10.21,11.13,13.9,21.38,29.45,23.05,14.96,11.96,13.07,7.76,8.61,10.82,5.52,5.06,6,7.11,11.84,12.24,6.06,5.82,7.58,44.41,27.07,49.27,27.19,19.96,15.95,4.07,2.41,3.59
LOC127004425,2.47,5.55,2.77,13.26,13.11,7.31,9.14,10.53,19.45,15.82,18.31,10.83,4.3,5.57,5.54,7.55,11.86,4.25,6.77,6.13,4.34,13.42,13.5,10.09,3.67,4.75,3.39,1.44,0.91,0.81
LOC127004426,17.5,27.72,22.67,72.66,49.19,42.23,34.72,36.62,39,31.14,51.61,36.87,31.1,29.75,31.31,23.45,51.59,22.18,18.94,19.35,14.79,26.95,102.33,27.47,101.83,49.71,28.76,5.94,11.1,8.02
LOC127004427,0.1,0.45,0.4,1.11,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.6,1.91,0.03,0.02,0,0,0,0
LOC127004428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
LOC127004429,3.38,8.25,5.01,17.36,13.83,9.4,7.05,10.75,8.92,6.35,7.62,6.19,5.79,6.8,7.32,8.99,6.61,8.44,3.32,3.68,3.22,6.77,10.77,7.42,26.5,17.65,8.54,2.23,4.33,4.17
LOC127004430,2.46,3.16,0.86,6.72,1.69,1.2,16.92,12.28,13.02,0.54,0.19,0.51,0.49,0.64,0.56,3.59,0.63,3.53,0.85,1.5,0.64,23.59,266.79,21.21,1.96,2.33,1.45,0.98,2.8,1.39
LOC127004431,7.47,14.75,9.67,30.49,20.87,7.11,12.73,12.91,12.24,10.34,14.11,10.52,10.26,8.74,11.65,13.78,6.46,14.07,6.97,6.6,7.8,12.23,12.34,10.49,29.54,14.29,9.62,3.55,7.55,5.18
LOC127004432,4.41,7.86,4.86,29.14,27.45,20.39,13.91,20.26,19.26,11.4,9.7,9.68,7.62,10.35,7.97,13.37,39.8,15.58,1.59,3.62,3,32.18,38.92,29.71,33.5,16.34,10.02,2.29,4.03,4.77
LOC127004433,3.4,6.84,3.19,18.35,16.58,5.89,9.5,15.74,15.39,8.95,7.21,5.35,10.08,10.16,7.75,9.36,16.35,14.06,5.31,8.54,4.73,10.43,7.51,9.64,21.52,10.91,5.35,0.87,2.51,1.57
LOC127004434,11.33,22.34,16.53,40.08,40.93,18.78,24.51,22.45,22.33,16.96,15.52,13.23,20.17,22.44,22.29,22.07,24.32,12.31,18.26,15.4,19.72,51.64,47.35,52.73,28.04,21.69,14.64,2.99,6.6,5.44
LOC127004435,1.79,3.29,3.52,2.82,5.79,0.34,0.04,0.03,0.03,0,0.06,0.02,18.82,14.43,13.15,0.03,0.33,0,33.18,12.73,27.29,0.19,0.28,0.99,0,0.22,0.02,0,0,0.01
LOC127004436,1.82,6.07,2.96,9.36,6.96,6.45,4.42,5.54,4.14,3.66,4.76,4.22,3.37,6.72,3.41,4.31,3.26,3.28,3.78,7.29,4.72,10.08,8.7,9.94,21.12,16.3,8.72,0.49,1.15,1.5
LOC127004437,3.46,1.41,0.38,14.05,2.77,60.96,24.99,22.42,4.43,15.33,25.14,26.53,3.17,2.71,1.77,1.41,217.58,0.52,1.49,0.63,3.58,1.68,2.42,3.14,27.12,13.92,18.49,0.24,0.41,0.45
LOC127004438,0,0.09,0,0.18,0.27,0,0.11,0,0,0,0.11,0,0.06,0.18,0.83,0,0.07,0,0.15,0,0.21,1.56,1.52,2.57,0,0,0,0,0,0
LOC127004439,11.02,13.51,9.49,31.82,30.46,22.49,29.47,22.81,30.72,12.57,15.26,12.3,22.17,23.95,19.94,21.97,27.5,17.61,15.6,18.53,15.05,22.42,63.09,22.59,20.15,18.92,17.56,1.06,1.65,1.38
LOC127004440,1.19,17.69,20.15,15.83,8.98,0.68,4.45,4.45,6.65,1.61,1.84,1.52,0.99,0.7,0.25,7.75,0.66,3.23,0.1,0.1,0.16,3.62,5.64,2.83,0.47,0.12,0.14,1.12,4.36,3.02
LOC127004441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004442,0,0.59,0.12,0,0,0,9.41,1.94,27.22,0,0,0,0,0,0,1.76,0,0.8,0.13,0,0,0,0,0,0,0,0,0,0,0
LOC127004443,24.85,10.37,19.07,0,0,0,151.67,36.97,256.84,0,0,0,0.16,0,0,289.35,0.18,398.94,0.2,0,0.56,0,0.38,0.13,7.01,43.54,47.22,0,0,0
LOC127004444,13.48,16.96,14.31,45.33,82.02,55.52,19.15,31.19,52.93,54.17,57.88,69.16,21.68,28.1,69.07,26.32,81.59,22.01,18.05,25.03,32.93,8.64,41.03,13.63,39.77,27.91,39.03,11.34,9.59,8.31
LOC127004445,1.68,4.7,2.61,3.24,2.92,3.85,6.62,3.34,3.63,5.12,7.25,7.06,4.85,4.27,3.17,2.97,1.36,2.23,3.79,4.09,4.25,10.7,9.82,9.76,18.43,12.23,10.14,0.92,2.36,1.53
LOC127004446,1.21,20.13,7.48,71.04,157.23,5.52,0,0,0,30.51,26.48,8.37,0,0.58,0.6,0.26,4.62,0,31.22,0.06,1.08,2.57,1.72,0.91,0.08,0,0.3,0,0.07,0
LOC127004447,0.36,0.28,0.31,7.54,2.84,0.14,0.25,0,0,0,0.06,0.07,0.07,0,0,0.57,0,0,0.09,0.08,0.3,0,0.08,0.17,0.22,0,0.2,0,0,0.07
LOC127004448,0.08,0.46,0,0.07,0,0,0,0,0,0.04,0,0,0.14,0.05,0,0,1.69,0,0,0,0,0.08,0.46,0.04,0,0,0.03,0,0,0
LOC127004449,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,36.67,6.28,0,0,0,0,0,0
LOC127004451,0,0.12,0.55,2.2,3.99,0,0,0,0,0.41,0.23,0,0,0,0,0.2,0,0.13,0,0,0,0.13,0.18,0.14,0,0,0,0,0,0
LOC127004452,0.07,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,2.39,0.12,0.1,0,0,0.06,0,0.07,0.33,0,0.09,0,0,0
LOC127004453,3.13,7.81,5.42,23.76,14.7,8.39,17.91,11.21,23.52,6.85,12.29,9.09,12.84,10.77,9.25,11.59,5.07,8.01,9.1,8.92,8.61,19.87,10.71,14.54,12.88,8.73,4.49,1.43,2.1,1.95
LOC127004454,13.25,29.79,22.15,66.01,53.49,48.09,26.36,31.32,36.75,39.12,45.87,35.35,22.14,23.3,21.62,46.12,72.1,32.78,22.42,20.26,16.97,47.53,38.73,40.62,81.89,44.29,22.22,12.03,17.77,17.54
LOC127004455,39.67,51.58,42.1,95.69,89.8,34.84,103.9,88.33,168.18,26.89,33.96,32.56,20.83,10.94,17.02,151.13,15.33,196.02,21.64,13.91,18.49,11.9,23.35,10.87,26.37,25.18,21.25,4.34,6.05,3.25
LOC127004456,0.07,0.07,0.03,0,0,0,0.14,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0.02,0.02,0,0,0.06,0.15,0.11,0,0,0
LOC127004457,19.1,26.71,22.56,6.65,19.09,2.93,82.97,78.54,105.24,19.68,19.23,23.59,0.1,0.2,0.32,11.93,1.22,37.19,0.13,3.35,0.44,134.93,131.86,141.37,5.86,10.98,29.89,0.14,0.29,0.41
LOC127004458,0.09,0.07,0.05,0.24,0.14,0.1,0.08,0.07,0.5,0.21,0.04,0.05,0.1,0,0,0.22,0,0.08,0.05,0,0.04,0,0.05,0,0,0.15,0,0,0.02,0.03
LOC127004459,1.12,0.15,0.31,1.15,1.1,1.1,0.76,0.08,0.87,0.24,0.13,0.25,0.16,0.08,0.2,0.62,0.06,1.71,0.42,0.37,0.12,0.02,0.2,0.05,0.03,0.16,0.68,0.04,0.03,0
LOC127004460,0.88,0.08,0.07,1.62,0.26,1.35,0.86,0.08,0.08,0.14,0.05,0.18,0.29,0,0.06,0.42,0.19,0.62,0.15,0.14,0,0,0,0,0.06,0.34,0.21,0.04,0,0
LOC127004461,4.87,8.89,6.12,11.51,8.9,10.83,8.96,9.61,7.2,14.38,16.65,18.91,8.8,7.99,9.4,6.37,4.38,5.44,5.19,4.93,5.16,9.56,16.55,8.06,28.24,18.86,15.55,2.74,5.28,5.84
LOC127004462,6.17,4.32,1.39,4.11,3.38,0.58,1.26,1.46,0.57,0,0,0,0,0,0,1.33,8.75,1.99,0.52,0.17,0.06,1.77,1.97,1.97,20.52,2.56,5.31,0.29,1.23,0.26
LOC127004463,269.22,401.85,250.09,2236.15,1683.67,1671.23,758.67,833.43,717.12,1380.25,846.15,687.23,379.64,485.81,359.93,3431.42,1852.99,1217.58,43.7,134.16,84.06,4310.23,3627.85,5402.77,138.1,214.69,129.96,350.57,485.18,689.54
LOC127004464,0.19,0.33,0.32,1.54,1.65,2.03,0.67,0.71,0.87,1.05,1.25,1.07,0.31,0.44,0.43,0.77,2.4,0.62,0.06,0.03,0.11,2.88,73.08,3.76,14.51,7.91,1.88,0.45,0.72,0.64
LOC127004465,10.56,21.54,13.98,202.99,150.64,68.51,47.69,79.24,20.33,1.56,0.19,1.17,12.51,28.48,19.95,9.06,0.95,4.07,3.08,7.29,6.64,2.98,98.13,4.48,18.51,12.33,12.84,0.93,3.31,2.22
LOC127004466,0.33,0,0,1.79,2.53,1.09,0.71,0.2,0.17,0,0,0,0,0.14,0.48,0,0,0.6,0,0,0.22,0,0.88,0,0.42,0.12,0.22,0.09,0.06,0.28
LOC127004467,0.03,0,0.39,0.3,0.36,0.44,0.06,0,0.05,0,0,0.07,0.07,0.03,0.15,0,0.04,0.27,0.26,0,0,0,0,0,0.11,0.09,0.02,0,0.1,0.06
LOC127004468,2.63,11.07,7.61,7.18,9.61,1.2,5.08,8.08,9.78,1.15,1.4,1.21,4.85,5.92,4.39,9.09,0.97,2.9,3.55,2.6,3.5,5.49,9.95,3.57,9.02,7.73,2.9,0.74,3.06,4.16
LOC127004469,0.83,3.37,1.64,6.92,5.71,4.63,2.58,4.49,6.55,6.64,5.96,4.46,2.55,2.76,3.39,2.23,3.37,2.53,1.78,1.14,1.43,3.26,5.35,2.99,9.2,4.47,2.43,1.05,3.3,2.21
LOC127004470,33.45,54.57,42.78,92.39,93.62,108.43,66.58,56.09,52.52,56.29,72.7,66,44.27,50.52,41.77,32.31,40.32,34.83,30.01,59.25,38.14,61.32,61.76,67.45,95.92,108.81,78.37,7.55,14.49,17.63
LOC127004471,8.13,22.36,12.03,72.43,66.87,29.2,22.43,43.32,35.76,38.63,40.16,31.47,12.44,15.91,14.96,27.14,29.13,22.75,3.79,6.08,4.24,14.51,59.23,12.1,32.3,21.52,11.34,6.81,8.95,9.5
LOC127004472,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.72,0,0,0,0,0
LOC127004473,7.46,12.76,7.59,17.65,16.86,20.28,10.17,17.57,32.59,11.15,11.37,9.42,22.65,37.53,22.8,16.75,12,15.7,6.63,12.75,6.14,22.19,26.06,24.43,32.72,27.03,12.57,2.38,2.39,3.8
LOC127004474,0.3,1.52,1.54,2.86,2.83,1.17,0.81,1.02,0.91,1.35,1.65,0.91,0.68,0.87,0.9,1.15,1.68,0.47,0.31,0.42,0.99,1.48,2.07,1.06,2.58,1.55,0.52,0.19,0.42,0.73
LOC127004475,1.27,1.85,1.36,6.35,4.24,3.24,1.46,1.59,1.77,2.18,3.16,1.63,1.7,1.32,1.43,2.19,1.76,2.97,0.49,0.59,1.01,3.4,5.2,2.83,6.96,4.43,2.08,1.09,1.19,1.22
LOC127004476,0.05,0,0,0.17,0.09,0,0,0.76,0.25,0,0,0,0.06,0.06,0.06,8.88,0,10.38,0,0,0,1.93,2.35,4.39,0,0.1,0.18,0,0.06,0.03
LOC127004477,3.04,4.53,2.4,16.64,14.68,8.44,11.38,10.43,19.41,10.54,6.43,7.99,5.47,7.6,3.37,5.83,5.06,3.68,4.49,5.23,2.48,4.72,10.61,10.4,3.66,5.02,1.88,0.74,0.95,0.87
LOC127004478,0.51,0,0,0,0.85,1.15,0.51,0,0,0,0,0.29,0,0,0.9,0.34,0.32,0,0,0,0.25,0,0.39,0,0.62,0,0.49,0.96,0.14,0.3
LOC127004479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004480,10.26,20.42,13.31,42.45,30.16,24.41,17.26,20.92,23.41,11.1,17.51,12.11,41.51,29.77,35.34,17.21,12.01,16.33,12.33,13.81,14.74,9.85,20.67,8.38,54.93,37.74,17.77,11.47,19.68,15.37
LOC127004481,1.15,5.04,4.31,11.12,8.78,7.77,3.02,5.25,6.24,11.09,8.13,4.69,16.69,17.89,18.34,3.57,8.24,1.29,3.63,2.87,3.59,1.75,5.61,1.77,3.05,4.92,1.72,3.65,5.53,6.17
LOC127004482,25.79,25.62,7.25,59.06,27.52,17.8,40.06,51.72,54.44,36.32,32.79,21.3,7.99,5.73,5.08,29.12,12.41,27.4,19.13,11.97,5.87,48.67,190.81,31.49,16.76,14.12,6.28,1.61,3.1,3.25
LOC127004483,15.71,25.59,22.43,56.61,52.05,43.42,75.05,40.3,54.23,80.85,53.18,41.66,46.9,67.94,54.9,49.27,45.69,45.67,5.77,9.39,5.74,15.73,19.14,8.05,36.84,17.44,11.64,9.44,10.76,11.35
LOC127004484,4.84,7.97,10.09,25.08,30.04,10.74,4.19,1.89,4.1,2.09,3.64,2.61,1.7,0.58,2.51,3.19,13.43,4.67,9.19,2.83,4.87,1.43,1.03,0.73,0.62,2.29,1.4,0.34,0.23,0.2
LOC127004485,0.04,1.09,0.16,0.31,1.2,0,0.17,0,0,0,0.15,0,0,0,0,0,0.2,0.07,0.2,0,0.61,0.19,0,0.26,0.2,0.03,0.09,0,0.02,0.05
LOC127004486,0.29,4.14,1.55,6.92,4.79,0.88,0.15,1.31,0.81,1.64,0.8,0.77,0,0,0.26,1.81,1.68,0.23,0.35,0.1,0.99,0.46,1,0.11,0,0.07,0,0,0.12,0.04
LOC127004487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004488,5.31,12.23,11.45,37.61,32.14,5.33,4.8,6.2,6.43,0.5,0.46,0.34,19.39,16.07,17.98,15.18,0.39,16.26,1.06,2.46,2.18,1.99,2.82,2.34,6.47,6.08,4.97,3.83,5.79,3.67
LOC127004489,25.79,30.04,26.27,53.4,49.31,49.73,45.32,32.79,64.61,22.19,19.54,23.82,77.83,80.22,69.63,33.12,29.38,29.39,27.45,21.52,22.86,122.48,168.11,97.7,59.74,51.42,44.21,9.44,12.07,11.81
LOC127004490,0,0,0,0,0,0,0,0,0,4.01,3.36,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004491,0.42,5.35,3.25,4.44,9.33,0,6.09,2.22,0.87,0,0,0.17,0.95,1.98,1.2,0,0,0.21,0.76,2.32,1.9,6.56,6.25,8.97,0.1,4.39,0.6,0,0,0.3
LOC127004492,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.23,0,0,0,0,0,0,0
LOC127004493,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127004494,1.02,3.04,3.53,2.14,6.56,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0.09,0,0,0.02,0.01,0,0,0
LOC127004495,0.6,0,0.08,1.48,1.69,0.08,0.07,1.17,1.51,0,0.11,0,3651.19,3956.67,3402.24,0.18,0,1.5,0.86,0,0,0.13,0.09,0,0.69,1.65,79.95,0,0.31,0.1
LOC127004496,0,0.06,0,0.24,0.12,0,0,0,0,0,0,0,9.17,6.15,7.91,0.15,0,0.32,0,0,0,0,0.1,0,0,0.07,0.91,0.03,0.08,0.04
LOC127004497,0.09,0,0.27,0.15,0,0.21,0.18,0,0.28,0.08,0,0.1,0.1,0.1,0.11,0,0,0,0,0.12,0.09,14.99,32.59,32.39,0,0,0.12,0.14,0.05,0
LOC127004498,1.03,0.4,0.54,0.42,0.86,0.58,0,0.81,0,0,0.27,0,0,0.29,0.91,0,0.32,1.32,0.36,0,0,19.84,34.79,29.85,0,0.24,0,0.2,0,0
LOC127004499,1.11,3.8,1.62,8.61,4.48,3.23,2.53,6.08,3.62,8.05,6.49,3.98,5.89,7.64,5,3.41,9.9,1.19,4.91,4.91,6.48,8.48,6.94,4.32,5.47,3.5,1.23,0.97,1.65,1.73
LOC127004500,0,0.42,0.38,1.55,2.35,0,0,0.05,0,0,0,0,0,0,0,0.4,0,0.06,0,0,0,0,0,0.03,0,0.09,0.02,0,0.05,0.02
LOC127004501,0,1.6,1.24,1.75,4.3,0.11,0.05,0,0.04,0,0,0,4.23,5.28,1.77,0.26,0,0.11,1.89,0.79,1.03,0.12,0.1,0.03,0,0.15,0.07,0.14,0.02,0.01
LOC127004502,0.36,1.02,1.44,0.3,0.1,2.67,0.38,0.06,4.07,0.17,0.08,0,0,0,0,2.13,11.12,4.88,0,0,0,0.14,0.21,0,0.62,1.78,0.19,0.51,1.34,0.36
LOC127004503,0,0.32,0.56,0.35,0.43,0,0,0,0,0,0,0,0,0,0,0.89,0,0.72,0,0,0,0,0,0,0,5.15,0.28,0,0.24,0.07
LOC127004504,9.83,32.65,24.99,82.62,139.25,60.44,12.99,18.43,8.69,55.14,53.71,48.34,15.34,17.86,11,71.61,130.93,30.16,3.82,6.66,6.12,10.91,52.59,11.73,28.34,19.13,10.35,29.93,77.78,38.94
LOC127004505,0.1,8.46,2.84,7.36,8.91,1.5,2.22,4.89,2.05,4.62,3.57,0.89,0.43,0.61,0.29,1.7,5.59,0.25,0,0.2,0.82,6.56,11.78,4.54,5.97,2.31,0.42,0,0.45,0.18
LOC127004506,0.16,3.99,0.65,1.28,2.96,1.99,2.31,1.95,0.33,1.5,2.54,0.71,0.17,0.18,0,6.32,1.4,0.53,0.46,0.43,0.31,1.73,11.05,3.88,3.81,2.14,0.8,0.52,1.51,1.56
LOC127004507,0,1.99,2.22,5.66,9.05,0.3,0,0,0,0.06,0,0.05,0,0,0,0.17,0.26,0,0,0,0.06,1.62,4.2,1.25,0,0,0,0,0,0
LOC127004508,0.08,0.85,0.82,3,4.73,1.08,0,0,0,0.17,0.15,0.15,0,0.03,0,0.19,1.16,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0.06
LOC127004509,5.52,14.54,10.93,39.51,19.17,15.9,11.54,18.69,20.9,136.86,112.5,159.84,4.11,5.89,3.72,9.87,78.09,5.11,5.27,2.69,3.51,11.66,26.24,11.82,9.74,5.62,3.07,4.89,3.68,6.65
LOC127004510,1.23,2.47,1.68,7.51,6.82,2.2,1.6,3.22,1.64,6.15,5.31,1.93,1.7,2.04,0.92,2.93,1.16,1.84,1.41,0.76,0.77,19.88,6.63,13.34,2.12,1.3,0.66,0.31,1.53,2.14
LOC127004511,0,0.19,0.3,0.59,3.59,0.55,0,9.83,0,0,0.06,0,0,0,0,2.87,0,0.31,0,0,0,28.67,44.89,49.2,0,0,0.16,0,0,0
LOC127004512,0.83,10.34,2.95,28.78,25.56,1.68,3.44,4.47,5.34,1.86,2.1,1.01,4.79,6.68,4.33,4.65,1.77,1.22,2.36,1.64,1.98,10.25,12.41,7.59,3.67,2.75,0.49,0.19,1.29,1.39
LOC127004513,4.95,32.27,18.67,81.05,98.95,19.81,19.66,50.54,74.57,53.44,41.93,36.78,24.11,39.11,48.49,82.36,37.99,30.71,14.58,13.97,21.82,19.69,104.1,28.48,36.19,21.82,8.23,8.52,14.12,12.67
LOC127004515,0.11,5.36,3.62,53.75,132.61,0.05,0.08,0.03,0.18,0.03,0.03,0.06,0.07,0.27,0.06,0.09,0,0.13,0.09,0.07,0.05,0.26,0,0.11,0.34,0,0.02,0.03,0.13,0.22
LOC127004516,10.88,16.46,9.19,35.08,28.01,34.11,17.02,24.21,24.3,21.62,15.05,15.67,17.6,14.91,15.79,19.51,36.77,16.01,13.19,9.61,10.4,27.41,36.53,24.13,30.51,16.93,10.23,9.09,10.67,12.73
LOC127004517,0.46,0.36,0.65,2.03,3.39,0.38,1.08,1.53,1.7,0.11,0.12,0.13,3.52,0.09,1.83,0.63,0,0.79,0.94,0.48,1.64,5.13,16.14,0.78,6.18,1.65,1.31,0.19,0.64,0.63
LOC127004518,0.08,0.17,0.1,0.27,0.18,0,0.28,0,0.21,0.05,0.09,0.03,0.39,0.22,0.16,0,0,0.19,0,0.15,0.08,0,0.11,0,0.03,0.08,0.07,0.11,0.22,0.07
LOC127004519,0.06,0,0.22,0,0,0,0.12,0.18,0,0,0,0.03,0.19,0.19,0.14,0.08,0,0.1,0.08,0.16,0.06,0,0,0.05,0,0.11,0,0.18,0.22,0.03
LOC127004520,0.2,0.19,0,0.2,0.27,0.67,0.08,0,0.31,0,0,0.05,0,0.18,0.1,0,0.05,0.14,0,0.45,0.16,0,0.05,0,0,0.22,0.03,0.06,0.33,0
LOC127004521,2.11,5.19,2.8,10.95,7.18,5.02,5.66,8.43,9.54,6.58,6.44,5.82,6.18,8.15,6.84,3.38,4.84,4.46,3.42,3.21,2.41,5.06,60.55,5.32,19.92,12.44,5.01,1.11,1.74,1.73
LOC127004522,22.91,47.01,35.71,41.42,82.01,7.17,17.34,9.17,13.04,13.57,6.1,6.26,204.48,235.87,232.35,22.17,3.28,23.32,90.68,101.71,105.01,5.21,21.68,6.58,2.78,41.58,14.56,1.52,1.37,1.38
LOC127004523,0.82,69.18,30.53,6.12,6.11,0.41,0.91,0.84,0.73,0.05,0.15,0.13,0.26,0.16,0.1,0.39,0.04,0.15,0.37,0.08,0.29,0.6,0.74,0.36,5.48,0.6,3.33,0.12,0,0.02
LOC127004524,0,0,0,0.12,0,0,0.15,0,0,0,0,0,0.32,0,0.08,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0
LOC127004525,0.36,0.25,0.29,0.24,0.27,0,0.04,0.03,0.2,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0.02,0.05,0.03,0,0,0,0,0,0
LOC127004526,0.82,2.58,1.21,2.75,1.65,0.83,6.87,35.23,4.25,0.89,1.02,1.14,0.87,0.98,1.02,1.46,0.29,1.04,0.66,0.96,0.74,0.69,0.78,0.37,0.68,1.61,0.84,0.49,0.66,0.39
LOC127004527,6.35,18.15,12.41,23.06,28.31,6.95,8.04,14.33,13.84,8.22,10.87,9.12,13.08,16.78,12,10.82,10.05,11.22,12.7,9.39,7.58,4,68.26,3.99,14.13,14.78,5.58,7.02,8.27,4.1
LOC127004528,0,0,0,0,0,0.22,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.38,0.18,0,0,0,0,0,0
LOC127004529,3.09,5.35,3.33,7.28,5.86,6.52,7.68,10.46,10.62,10.93,15.04,14.34,7.67,4.83,5.75,5.99,3.75,4.97,5.93,5.48,5.77,6.64,11.77,7.75,20.15,11.99,7.48,3.08,4.12,4.61
LOC127004530,0.13,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
